firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,chpmia,convind,egr,ep,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,grltnoa,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
LZNJ-L^K06,17.0,0.12643216080402,7.741788685151628e-07,0.2262101277437539,0.0103497501784439,0.2287425149700599,1.1686855106777905,0.0365986375286811,1.0,0.2868035190615836,1.7184371420550788e-07,1.5334652807362112e-08,1.203258861274706e-06,0.0428134556574923,3.0,0.1895325448366381,-0.0420658127585014,-0.0372955115008202,-0.063437139561707,0.2282324460706584,0.0531241138103788,0.0431034482758621,0.0943396226415094,-0.0491803278688525,-0.0333333333333333,-0.0645161290322581,0.0175438596491228,0.0175438596491228,0.0175438596491228,0.0265486725663717,0.1372549019607842,0.1153846153846152,0.1599999999999999,0.2608695652173911,0.183673469387755,0.1262135922330096,0.2340425531914893,0.2210526315789474,0.2888888888888887,0.2888888888888887,0.2608695652173911,0.4499999999999997,0.7846153846153845,0.657142857142857,0.7058823529411762,0.4146341463414633,0.5263157894736841,1.148148148148148,1.3673469387755102,0.7575757575757573,0.6111111111111112,0.6338028169014085,0.3647058823529412,0.3488372093023255,0.2083333333333332,0.3181818181818181,0.3488372093023255,0.3647058823529412,0.3809523809523809,0.5675675675675675,0.5466666666666666,0.247311827956989,0.3033707865168538,0.1958762886597937,0.2210526315789474,0.2608695652173911,0.5466666666666666,0.6111111111111112,1.0,0.901639344262295
LZNS-L^L05,9.0,0.217618999545707,2.435564015830642e-07,0.0711656271638921,0.023640000414555,0.2484192723848327,1.976300282144459,-0.0053597273000165,1.0,0.1099007860570555,5.4144461582696586e-08,9.099320757931223e-10,3.7979939768346843e-07,0.2984296662764759,5.0,0.103521435313188,-0.0481411832476904,0.0744864164873021,0.1559404494053707,0.7567867103296281,0.041278530497971,0.0558252427184464,0.0351758793969849,0.0729166666666667,0.0785340314136127,0.1195652173913044,0.095744680851064,0.08994708994709,0.1839080459770115,0.0842105263157895,0.0729166666666667,0.0073349633251833,0.0048780487804878,-0.019047619047619,0.0,0.0404040404040404,0.0430379746835443,0.0618556701030927,0.1444444444444443,0.2189349112426035,0.2955974842767295,0.3376623376623378,0.5147058823529411,0.5036496350364963,0.5785440613026822,0.6156862745098042,0.4158075601374571,0.5725190839694656,0.6885245901639345,0.5968992248062015,0.6885245901639345,0.6885245901639345,0.34640522875817,0.2484848484848485,0.2484848484848485,0.2795031055900621,0.3037974683544304,0.3733333333333333,0.3779264214046822,0.4609929078014185,0.5785440613026822,0.4305555555555556,0.4013605442176871,0.1195652173913044,0.1508379888268156,0.2046783625730994,0.0673575129533678,0.0404040404040404,0.0842105263157895,0.1839080459770115
LZNT-L^C08,8.0,2.854718872032346,5.035539695774184e-07,0.1471352582930274,0.0064763880399819,-0.0117489861459481,0.0967436606156492,-0.2782108278571134,1.0,2.517492837919959,-3.135871843961254e-08,6.767341755496085e-10,5.361399439155395e-07,3.236160549895666,4.0,0.2152536136576177,0.7688610329698797,0.6014082027812004,0.6014082027812004,1.4249897594411622,0.7460368306034157,0.015625,-0.0588235294117647,0.032258064516129,0.032258064516129,0.1428571428571428,0.1636363636363635,-0.0153846153846154,0.0491803278688525,-0.0588235294117647,-0.0303030303030302,-0.0303030303030302,-0.0588235294117647,0.1034482758620691,0.2075471698113207,0.2549019607843137,0.6842105263157894,0.523809523809524,0.9393939393939394,1.2857142857142856,1.2857142857142856,1.666666666666667,2.2,2.047619047619048,1.9090909090909087,1.4615384615384617,1.0,1.2857142857142856,1.666666666666667,0.8823529411764706,1.0,1.0,1.666666666666667,1.4615384615384617,2.047619047619048,1.7826086956521738,1.1333333333333333,0.8823529411764706,0.641025641025641,1.1333333333333333,1.56,0.8823529411764706,0.523809523809524,0.3913043478260869,0.0666666666666666,0.0,0.2549019607843137,-0.0857142857142856,-0.0857142857142856,-0.0724637681159419
LZOI-L,9.0,0.2058383233532933,4.060559102730656e-08,0.011864694719729,0.3758535071384233,-0.3862280030604437,2.217804600296926,0.26021273465408,1.0,-1.659946949602122,-5.9439534775502615e-08,6.791291722453413e-13,6.456419537943119e-08,-0.565942506034672,4.0,0.0204891068720397,-0.3580338580338579,0.0274122293560739,-0.3580338580338579,1.4249897594411622,-0.2185273159144893,0.0833333333333334,0.0909090909090908,0.1999999999999999,0.0909090909090908,0.0,0.1428571428571428,-0.0769230769230769,0.0,-0.142857142857143,-0.3333333333333333,-0.3333333333333333,0.0,0.5,0.5,0.5,0.714285714285714,0.5,0.4117647058823528,0.6000000000000001,0.0,1.4,1.4,1.4,1.0,0.846153846153846,0.263157894736842,2.428571428571428,3.0,2.0,2.0,1.1818181818181817,1.0,0.6000000000000001,1.1818181818181817,0.3333333333333332,-0.04,-0.1724137931034483,-0.1724137931034483,-0.142857142857143,-0.1999999999999999,-0.368421052631579,-0.4285714285714286,-0.5932203389830508,-0.6923076923076923,-0.6923076923076923,-0.7551020408163265,-0.8,-0.8273381294964028,-0.85
LZOO-L^J22,10.0,0.0333197056418642,1.2843358807465564e-07,0.0375274752986718,0.1356720959369965,0.2358008075370121,3.074813437556146,-0.0166430728899502,1.0,-0.2311111111111111,-2.0168280208255172e-08,5.4523431936839145e-08,4.866370923869177e-07,0.1246782956820132,3.0,0.540514341223247,0.22357786878212,0.1306073472401698,0.1306073472401698,1.4249897594411622,-0.2479139439026836,0.0237942122186494,0.1227436823104695,0.2263406940063093,0.3034367141659682,0.3405172413793105,0.4305427782888686,0.3883928571428572,0.2745901639344263,0.2101167315175098,0.2120031176929073,0.244,0.361646234676007,0.4951923076923077,0.5643863179074449,0.4697542533081287,0.633403361344538,0.8039443155452439,0.8645083932853719,1.101351351351351,1.101351351351351,1.3632218844984805,1.4721780604133547,1.516181229773463,1.6445578231292517,1.68566493955095,1.6355932203389831,1.7669039145907472,1.5830564784053158,1.9339622641509435,1.681034482758621,1.348942598187311,1.1041948579161032,1.1070460704607048,1.2471098265895957,1.6903114186851211,1.4682539682539684,1.600334448160535,1.5491803278688527,2.1100000000000003,0.9935897435897438,0.6756465517241381,0.7316258351893097,0.6684549356223177,0.825117370892019,0.825117370892019,0.884848484848485,0.9316770186335404,0.9197530864197532,1.4258970358814351
LZOS-L,9.0,0.0273056367405678,4.969192308124805e-07,0.1451966299416212,0.0506541594667983,0.1241010134030729,2.15114360580576,0.0121466481730455,1.0,0.0410369517269853,6.93755588897319e-08,1.2902223145074452e-08,1.1547190187243386e-06,0.022080121922669,4.0,0.1289557512397095,-0.3903151620529591,0.0499572690989506,0.0499572690989506,1.1856272723764774,-0.0412042292501231,0.2343096234309623,-0.0123966942148759,-0.06640625,-0.1148148148148148,-0.0284552845528455,0.0436681222707424,0.1064814814814814,0.1064814814814814,0.0213675213675215,-0.0204918032786884,-0.0590551181102362,0.0213675213675215,0.0963302752293577,0.1715686274509804,-0.06640625,-0.0772200772200771,-0.0627450980392155,-0.0590551181102362,0.0127118644067798,-0.1701388888888888,-0.0515873015873015,-0.0362903225806451,-0.0123966942148759,-0.0041666666666665,-0.0439999999999999,-0.1433691756272401,-0.1464285714285713,-0.0981132075471697,-0.1730103806228373,0.0346320346320345,-0.2086092715231787,-0.2970588235294117,-0.3267605633802816,-0.271341463414634,-0.1925675675675675,-0.0981132075471697,-0.1402877697841725,-0.1643356643356642,-0.0362903225806451,0.1064814814814814,0.1658536585365855,0.2256410256410257,0.1168224299065421,0.0863636363636364,0.0391304347826089,0.195,0.2256410256410257,0.4397590361445784,0.4573170731707319
LZPC-L,8.0,-0.0832823358220118,6.115479270763138e-07,0.1786904038994076,0.0791747662357932,0.1038291503249858,1.7075246146800267,0.001512310474197,1.0,-0.0057694537863851,2.8996498685623487e-08,3.8070016766075155e-10,5.905584566255273e-07,-0.1517635306472682,3.0,0.0375027802065285,0.0722997537952279,0.0660156837165879,-0.0123322171936969,1.5827377032907377,-0.0694470065700781,-0.0487804878048779,0.0512820512820511,0.1388888888888888,0.0789473684210526,0.1884057971014492,0.0512820512820511,0.0512820512820511,0.2424242424242422,0.0512820512820511,0.1081081081081081,0.0,-0.0352941176470588,-0.0120481927710843,0.3015873015873014,0.1232876712328767,0.0789473684210526,-0.088888888888889,0.1081081081081081,0.2615384615384615,0.3225806451612902,0.2238805970149251,0.1081081081081081,0.1714285714285714,0.2615384615384615,0.3898305084745763,0.3666666666666667,1.1578947368421053,0.5185185185185184,0.5185185185185184,0.4642857142857139,0.2424242424242422,0.1081081081081081,0.1081081081081081,0.0789473684210526,-0.0465116279069768,-0.267857142857143,-0.267857142857143,-0.18,-0.088888888888889,-0.088888888888889,-0.1960784313725491,-0.088888888888889,-0.163265306122449,-0.4675324675324676,-0.4969325153374233,-0.5060240963855422,-0.5940594059405941,-0.6306306306306306,-0.5794871794871794
LZPN-L^J09,11.0,0.2339511850017687,3.891013493029797e-07,0.1136929326163468,0.4377953670604014,1.7338480617674124,0.6893832998852228,0.0334658079960214,1.0,0.2609035924221415,9.51155299062552e-08,8.197497620828338e-12,6.876732319775513e-08,0.1007647701487521,4.0,0.0254765928059735,0.1065815851434329,-0.0551894689725254,-0.1243411847014926,-0.3915152776539832,-0.0671630210691992,0.0,-0.081081081081081,0.0,0.0303030303030302,0.0625,0.1333333333333335,0.0303030303030302,0.0303030303030302,-0.0285714285714284,0.0,-0.0285714285714284,-0.0555555555555554,-0.15,0.0,0.0,0.0967741935483872,0.1333333333333335,0.2142857142857142,0.4166666666666667,0.4166666666666667,0.7894736842105263,1.0,1.125,1.266666666666667,1.4285714285714284,1.4285714285714284,1.125,1.6153846153846154,1.6153846153846154,1.4285714285714284,1.4285714285714284,1.6153846153846154,1.8333333333333333,2.090909090909092,1.8333333333333333,1.8333333333333333,1.125,1.8333333333333333,1.125,1.8333333333333333,1.6153846153846154,1.4285714285714284,1.4285714285714284,1.4285714285714284,1.6153846153846154,1.4285714285714284,1.125,1.0,0.7894736842105263
LZPS-L^A23,7.0,-0.1602255374133677,9.248351868395104e-07,0.2702309430870067,0.08123100582183,-0.2730234951123306,0.2807409596093045,1.8716118145999503,1.0,-0.0474677259185699,-1.5407491957563986e-07,1.4246634928519484e-15,4.537400322421535e-07,-0.3234617596319724,1.0,0.0034681934457943,0.0671186440677965,-0.9328813559322034,-0.9328813559322034,1.4249897594411622,0.009577320904099,-0.0350877192982455,-0.05,-0.05,0.1176470588235292,0.0555555555555553,0.0178571428571425,-0.0806451612903226,0.096153846153846,0.0363636363636361,0.6285714285714286,0.0363636363636361,0.0555555555555553,-0.0338983050847457,0.0363636363636361,0.4999999999999998,0.1875,0.0363636363636361,0.096153846153846,0.0754716981132073,0.1399999999999999,0.4615384615384614,0.7272727272727271,0.8999999999999999,0.7272727272727271,0.6285714285714286,0.1632653061224489,0.3255813953488371,0.0363636363636361,-0.1739130434782608,-0.3936170212765958,-0.43,-0.4818181818181819,-0.4123711340206186,-0.3804347826086958,-0.43,-0.4818181818181819,-0.5365853658536586,-0.5403225806451613,-0.43,-0.4183673469387755,-0.4818181818181819,-0.525,-0.525,-0.5869565217391304,-0.6346153846153846,-0.4571428571428572,-0.625,-0.5985915492957747,-0.6481481481481481
LZQN-L^K10,6.0,0.2185564059401218,2.488777868464695e-07,0.0727205019985894,0.046979865771812,0.0747211437727244,3.669726580522232,-0.0023577571850147,1.0,-0.1008386408830225,5.5040279783353846e-08,8.782247324994553e-09,1.1773833762352213e-06,0.3174807197943444,2.0,0.0838410949414064,0.2341075149636696,0.2928982644760686,0.2928982644760686,0.7021688669710074,-0.1754610160015482,0.0818181818181817,0.0679611650485436,0.0784313725490197,0.0280373831775702,0.0280373831775702,0.1458333333333334,0.2394366197183099,0.2790697674418605,0.1458333333333334,0.0891089108910891,0.2429378531073447,0.3580246913580247,0.4915254237288136,0.8487394957983196,0.7600000000000002,0.8333333333333335,0.6417910447761195,0.8106995884773662,1.0952380952380951,1.340425531914894,1.5,2.013698630136987,1.9333333333333336,2.098591549295775,1.8205128205128207,1.75,1.7160493827160497,1.953020134228188,1.558139534883721,1.3157894736842106,1.6035502958579886,1.417582417582418,1.417582417582418,1.6506024096385548,1.8947368421052635,1.7848101265822789,2.076923076923077,2.728813559322034,2.666666666666667,3.0,2.098591549295775,3.0,2.235294117647059,2.4375,3.150943396226415,3.835164835164836,3.782608695652174,3.782608695652174,4.789473684210527
LZQO-L^G05,16.0,0.6499513618677045,2.318857879365545e-07,0.0677555482904034,0.0226395071190637,0.1054947472636268,0.0273904307696737,-0.1104311549628923,1.0,0.0328144249076043,4.086037794371081e-09,2.0411673229772752e-13,1.946085508279076e-07,4.728719467061436,2.0,0.0531948348811244,-0.2234600262123197,-0.3824425381360081,-0.2234600262123197,-0.1227683485057001,0.667254005836682,-0.05,0.0638297872340425,0.075268817204301,0.1363636363636364,0.1904761904761904,0.2121212121212121,0.2345679012345678,0.25,0.2121212121212121,0.4492753623188408,0.4285714285714286,0.5384615384615383,0.7241379310344829,0.5873015873015872,0.5625,0.7391304347826089,0.5384615384615383,0.5503875968992247,0.7857142857142856,1.0833333333333337,1.127659574468085,1.127659574468085,1.0833333333333337,1.127659574468085,0.96078431372549,1.0,1.0833333333333337,1.564102564102564,0.8867924528301885,0.8867924528301885,0.7543859649122808,0.4598540145985401,0.3157894736842106,0.4705882352941175,0.3513513513513513,0.5037593984962405,0.5748031496062991,1.2222222222222223,1.380952380952381,2.125,2.0303030303030303,1.985074626865672,2.0303030303030303,5.451612903225807,6.692307692307692,8.090909090909092,9.0,8.090909090909092,9.0
LZQS-L^C12,5.0,0.1902787068004457,4.1968295269127886e-07,0.1226286820799612,0.0003371796793046,0.3587995930824008,0.7250490822392932,0.9024333857351982,1.0,0.0816424841512997,3.978218176631443e-08,5.0591665005620106e-11,1.790011268274949e-07,0.5568994667707114,3.0,0.0894526364514888,0.542295439969045,0.0754464994358939,0.0877499854235904,-1.36018097880129,0.1690657002667099,0.0277777777777779,-0.0526315789473684,-0.0769230769230769,-0.1219512195121951,-0.1627906976744186,-0.1428571428571429,-0.2,-0.2173913043478261,-0.1818181818181818,-0.1219512195121951,-0.25,-0.3076923076923077,-0.1,-0.1,-0.2340425531914893,-0.1,0.5,0.5652173913043477,0.7999999999999998,0.7999999999999998,0.6363636363636362,0.6363636363636362,0.5652173913043477,0.5,0.2413793103448276,0.0909090909090908,0.3846153846153846,0.5,0.3846153846153846,1.0,0.2857142857142856,-0.0526315789473684,-0.1,-0.1219512195121951,-0.3076923076923077,-0.4285714285714286,-0.0769230769230769,-0.0526315789473684,-0.1428571428571429,-0.1818181818181818,-0.3571428571428572,-0.4545454545454546,-0.5384615384615385,-0.625,-0.6210526315789473,-0.64,-0.6086956521739131,-0.5909090909090909,-0.6571428571428573
LZQT-L^L10,16.0,0.2231317974505905,9.422218579310988e-07,0.2753112174894974,0.027088772845953,0.0144938253346151,0.0244949981318008,-0.1408298924841184,1.0,0.4206521739130436,6.422601521683778e-09,1.9845899688291984e-14,4.286758831972816e-07,-0.0631624176453738,2.0,0.0102047784724788,-0.2373581011351909,-0.2373581011351909,-0.2373581011351909,0.4216806430999358,-0.0028932140978432,0.016,0.0,0.1160714285714283,0.1160714285714283,0.1574074074074074,0.1682242990654205,0.2019230769230768,0.25,0.2376237623762376,0.25,0.0683760683760683,0.1904761904761904,0.2254901960784314,0.2254901960784314,0.2886597938144331,0.5625,0.3888888888888888,0.8115942028985508,0.9841269841269842,1.0833333333333337,2.125,1.8409090909090908,1.4038461538461535,1.4038461538461535,1.604166666666667,1.8409090909090908,1.192982456140351,1.2321428571428568,1.1551724137931036,1.2321428571428568,0.7361111111111112,1.1551724137931036,1.1551724137931036,1.1551724137931036,1.2321428571428568,1.3148148148148149,1.1551724137931036,1.0833333333333337,1.2727272727272725,1.9761904761904765,1.5,1.5,1.4038461538461535,1.604166666666667,1.604166666666667,1.8409090909090908,1.7173913043478262,1.5,1.8409090909090908
LZQX-L,9.0,0.1567066994646216,1.0999475618067314e-06,0.3213976622029927,0.0789842381786339,0.8228004956629493,0.0475128264768638,0.0653757797324471,1.0,0.1506400802312547,1.8722991643971127e-08,6.9607188944093e-14,2.709758278592809e-08,0.4716692189892801,2.0,0.0237181777502742,0.319351763584366,0.319351763584366,0.319351763584366,0.1394944794633668,-0.0062529352566252,0.0338983050847458,0.0172413793103447,0.0535714285714283,0.0535714285714283,0.0727272727272725,0.1346153846153845,0.0925925925925925,0.0535714285714283,0.0535714285714283,-0.1194029850746269,-0.144927536231884,-0.1060606060606061,-0.144927536231884,-0.1060606060606061,-0.1323529411764706,-0.0483870967741936,-0.0483870967741936,0.0350877192982457,0.1799999999999999,0.3409090909090908,0.5526315789473684,0.5128205128205128,0.4390243902439024,0.4749999999999998,0.4390243902439024,0.4047619047619046,0.5945945945945945,0.7352941176470587,0.3720930232558139,0.3720930232558139,0.1132075471698113,-0.0166666666666667,0.0,-0.0166666666666667,0.0350877192982457,0.0535714285714283,0.0727272727272725,0.1132075471698113,0.2826086956521738,0.5128205128205128,0.2291666666666667,0.0925925925925925,-0.0327868852459016,-0.0483870967741936,-0.0483870967741936,0.0,-0.1060606060606061,-0.1323529411764706,0.0727272727272725
LZQY-L^C15,9.0,0.0601440720017795,2.185624768040813e-07,0.0638625617522575,0.259627489589722,0.1806146021392658,0.7870889765898426,0.019721058674845,1.0,0.8529972830799468,1.7584546176188603e-08,7.283442609115001e-11,1.3237842730155165e-07,-0.3951336531871144,4.0,0.0980863697397153,-0.5279377300119577,-0.1336634252336849,-0.0377224658240908,0.3580431811236421,-0.0589031652561024,-0.111111111111111,0.125,0.125,0.2857142857142856,0.5,0.5,0.2857142857142856,0.5,0.2857142857142856,0.2857142857142856,0.0,1.25,0.7999999999999998,1.25,2.0,3.5,3.5,3.5,3.5,8.0,3.5,8.0,3.5,3.5,8.0,3.5,3.5,3.5,3.5,3.5,3.5,8.0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,2.0,2.0,3.5,3.5,3.5,3.5,3.5,3.5,2.0,3.5
LZRK-L^E16,6.0,-0.1901965911522095,5.961894840514189e-07,0.1742027648021664,0.0385297760519532,-0.0771739954990264,1.357598596409486,0.0346800581566599,1.0,-0.1995078740157481,-1.3187567709436898e-07,6.706724403962427e-11,6.524144114173895e-07,-0.1814962983400009,3.0,0.0182467255608738,-0.1193473002336926,-0.1193473002336926,-0.1193473002336926,1.4249897594411622,-0.1517870043213848,-0.0138888888888889,0.0827067669172931,0.1338582677165354,0.2203389830508475,0.1162790697674418,0.1428571428571428,0.0434782608695651,0.0434782608695651,0.1076923076923075,0.125,0.1519999999999999,0.0909090909090908,0.0909090909090908,0.2631578947368422,0.3333333333333332,0.6744186046511627,0.0212765957446807,0.1519999999999999,0.1519999999999999,0.3333333333333332,0.4693877551020409,0.846153846153846,0.7142857142857142,0.6941176470588235,0.5652173913043477,0.5,1.0,0.5999999999999999,-0.2871287128712871,-0.4666666666666667,-0.5701492537313433,-0.5764705882352941,-0.5701492537313433,-0.5068493150684932,-0.450381679389313,-0.5,-0.6022099447513812,-0.6220472440944882,-0.4705882352941177,-0.3872340425531915,-0.7343173431734318,-0.7343173431734318,-0.7464788732394366,-0.7241379310344828,-0.7495652173913043,-0.7551020408163265,-0.7784615384615385,-0.7844311377245509,-0.7591973244147158
LZWM-L^L06,12.0,-0.1446974465156496,2.853575324122051e-07,0.0833796509886824,0.1063248016495584,0.0243226259564558,0.5375112383569816,-0.0195145809451674,1.0,0.0310820382484063,5.634812873160284e-09,9.336845914547876e-10,8.369926442336359e-07,-0.1910733854640688,2.0,0.1739974789199494,-0.1909448192981166,0.0047261763728789,0.0047261763728789,1.0293752764312352,-0.2060607405669488,-0.078740157480315,-0.0797101449275361,0.0948275862068965,0.1043478260869565,0.1043478260869565,0.016,-0.0305343511450382,0.0,-0.0305343511450382,0.0948275862068965,0.0583333333333333,0.2330097087378639,0.4269662921348314,0.6710526315789473,0.7162162162162162,1.2678571428571428,1.309090909090909,1.6458333333333337,3.5357142857142856,4.291666666666667,3.884615384615384,5.35,5.35,5.047619047619048,4.7727272727272725,4.7727272727272725,6.470588235294117,4.7727272727272725,6.9375,8.071428571428571,8.071428571428571,6.055555555555556,8.071428571428571,6.9375,6.9375,4.291666666666667,5.047619047619048,4.521739130434782,7.466666666666667,8.769230769230768,6.470588235294117,2.3421052631578947,1.9534883720930232,1.7608695652173911,1.9534883720930232,2.527777777777778,2.3421052631578947,1.2280701754385968,0.924242424242424
LZXB-L,16.0,0.0826165233046609,7.787473352123213e-07,0.2275450045754341,0.0001754078231889,0.2627450980392157,0.4697305851719443,-0.4722000978489317,1.0,0.1563351498637602,1.2180112960169148e-07,2.273709006405213e-08,4.626607879597208e-07,-0.0222976248182258,2.0,2.915625155699624,-1.1753343239227338,-2.175334323922734,-2.175334323922734,0.0107343861351499,0.0457208721544428,0.0660660660660659,0.0230414746543778,0.1288135593220338,0.1663747810858145,0.15625,0.1808510638297873,0.0935960591133004,0.0918032786885247,0.1044776119402985,0.0571428571428571,0.0230414746543778,0.0199081163859111,0.0776699029126213,0.0656000000000001,0.0846905537459283,0.0971993410214167,0.0373831775700934,0.0488188976377954,0.2333333333333331,0.1404109589041096,0.4541484716157205,0.5933014354066988,0.3760330578512396,0.3188118811881189,0.1999999999999999,0.119327731092437,0.3647540983606558,0.5488372093023257,0.168421052631579,0.2220183486238531,-0.059322033898305,-0.1202113606340818,-0.0431034482758619,-0.1537484116899619,-0.0347826086956521,-0.1282722513089005,-0.2255813953488371,-0.216470588235294,-0.0788381742738589,-0.0089285714285713,-0.261640798226164,-0.3119834710743802,-0.4032258064516129,-0.4585365853658537,-0.4650602409638553,-0.4238754325259516,-0.4776470588235294,-0.5326315789473683,-0.4620355411954766
LZXC-L^B09,12.0,0.2572760764448537,4.0775603891287204e-07,0.1191437139425891,0.0315691736304549,0.1534143888838102,2.376496516073213,-0.0024374992515719,1.0,0.0419091144667719,5.5556161040267867e-08,1.2816334706080842e-09,5.990680033580427e-07,0.46312850419941,4.0,0.0725413081085116,0.183329443066084,1.2777112532317323,0.2777112532317323,0.7756333240901115,0.0381400235633737,0.1283185840707965,-0.0583333333333333,-0.1137254901960784,-0.0737704918032787,-0.0583333333333333,-0.2364864864864865,-0.2565789473684211,-0.2590163934426229,-0.2590163934426229,-0.2590163934426229,-0.3372434017595309,-0.3067484662576687,-0.2565789473684211,-0.096,-0.0423728813559322,0.0044444444444442,-0.0775510204081634,0.0180180180180178,-0.0382978723404257,0.0272727272727271,0.0761904761904761,0.2417582417582415,0.0180180180180178,-0.0543933054393306,-0.1567164179104478,-0.1171875000000001,0.0511627906976743,0.2021276595744681,-0.0423728813559322,-0.062240663900415,-0.1781818181818182,-0.3615819209039549,-0.3687150837988827,-0.3756906077348066,-0.1928571428571428,-0.1031746031746032,-0.1031746031746032,-0.110236220472441,0.0414746543778801,0.5066666666666666,0.0366972477064218,0.1589743589743588,-0.0087719298245614,-0.195729537366548,-0.2070175438596492,-0.110236220472441,-0.2825396825396825,-0.4460784313725491,-0.4278481012658228
LZXF-L^K21,14.0,0.6921066008278265,1.0558040316999745e-06,0.3084992042488743,0.0021959136910444,0.1842485549132948,0.0188406875554877,-0.0863911706650804,1.0,0.7813361439922167,1.2253881392903983e-08,2.2109102873459997e-14,6.39604554272753e-08,-0.0737647877522617,2.0,0.013917300084312,-0.0834312573443007,-0.0834312573443007,-0.0834312573443007,0.4358792205349437,-0.0018342189733768,0.1616161616161615,-0.01,0.0531914893617022,0.03125,0.03125,0.0421052631578948,-0.01,0.0,-0.0660377358490567,-0.0747663551401869,-0.0747663551401869,-0.0660377358490567,-0.1885245901639344,-0.1160714285714287,-0.1465517241379309,-0.0198019801980198,0.03125,0.1927710843373493,0.3378378378378379,0.596774193548387,0.7678571428571426,0.9038461538461536,0.8333333333333333,0.9038461538461536,0.8679245283018866,0.7999999999999998,1.0625,1.25,0.8679245283018866,0.98,0.7999999999999998,0.6779661016949152,0.9038461538461536,0.8333333333333333,0.9038461538461536,1.0625,1.4749999999999996,1.3571428571428572,1.6052631578947367,1.6052631578947367,1.302325581395349,1.5384615384615383,1.3571428571428572,1.5384615384615383,1.6052631578947367,1.6052631578947367,1.3571428571428572,1.25,1.675675675675676
LZXI-L^G17,9.0,65.85365853658548,1.1263301788821129e-07,0.0329106494646692,0.1285067998124189,-2.085106382978723,-0.1785884387067792,-15.134027116758244,1.0,-29.3978494623656,-1.0491375388299876e-08,2.9435196133304723e-18,4.307434610643445e-09,-0.2462686567164179,2.0,0.0156816286037921,0.3214285714285714,-1.597926267281106,-0.6785714285714286,1.4249897594411622,0.1675053918044572,0.0,0.0,0.3333333333333335,0.5999999999999999,1.0,0.5999999999999999,0.3333333333333335,0.1428571428571428,-0.111111111111111,-0.2,-0.2727272727272727,-0.2727272727272727,1.0,1.0,3.0,3.0,3.0,7.0,3.0,3.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,7.0,7.0,3.0,3.0,1.666666666666667,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.666666666666667,1.666666666666667
LZXP-L,16.0,-0.0578240613866812,2.290049237605135e-06,0.6691377815203152,0.3332358104154476,-0.1991065730695596,0.9242046937374242,0.0113047881735003,1.0,-0.1133118378627359,-2.9265044802642245e-07,2.639365004890068e-13,9.528984100372536e-07,0.0456919060052219,2.0,0.0005621787135191,0.0159697688224569,0.0011144130757799,0.0011144130757799,1.4249897594411622,-0.0530548892338083,-0.1578947368421053,0.2666666666666668,0.2666666666666668,0.5833333333333335,0.3818181818181816,0.3818181818181816,0.3333333333333335,0.2666666666666668,0.2459016393442623,0.1692307692307693,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.5833333333333335,0.5833333333333335,0.3818181818181816,0.3818181818181816,0.3818181818181816,0.1692307692307693,0.1692307692307693,-0.24,-0.3666666666666666,-0.3821138211382113,-0.4015748031496062,-0.4015748031496062,-0.3090909090909092,-0.3391304347826086,-0.3090909090909092,-0.392,-0.4370370370370371,-0.4242424242424243,-0.5393939393939393,-0.525,-0.5657142857142857,-0.5657142857142857,-0.5777777777777777,-0.6041666666666666,-0.6576576576576576,-0.5657142857142857,-0.5581395348837209
